DATAFLOW,REF_AREA: Area,SDG_INDICATOR: SDG Indicator,SDG_SERIES: Series,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KOR: Republic of Korea,G04_04_01: 4.4.1 - ICT skills,"6139_443: Youth and adults with ICT skills, connecting and installing new devices, male (Percentage)",A: Annual,2015,46.4
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KOR: Republic of Korea,G04_04_01: 4.4.1 - ICT skills,"6139_443: Youth and adults with ICT skills, connecting and installing new devices, male (Percentage)",A: Annual,2016,51.4
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KOR: Republic of Korea,G04_04_01: 4.4.1 - ICT skills,"6139_443: Youth and adults with ICT skills, connecting and installing new devices, male (Percentage)",A: Annual,2017,60.9
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),JPN: Japan,G04_04_01: 4.4.1 - ICT skills,"6136_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, male (Percentage)",A: Annual,2017,4.6
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KOR: Republic of Korea,G04_04_01: 4.4.1 - ICT skills,"6144_443: Youth and adults with ICT skills, finding, downloading, installing and configuring software, female (Percentage)",A: Annual,2015,41.3
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KOR: Republic of Korea,G04_04_01: 4.4.1 - ICT skills,"6144_443: Youth and adults with ICT skills, finding, downloading, installing and configuring software, female (Percentage)",A: Annual,2016,49.3
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KOR: Republic of Korea,G04_04_01: 4.4.1 - ICT skills,"6144_443: Youth and adults with ICT skills, finding, downloading, installing and configuring software, female (Percentage)",A: Annual,2017,43.9
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),PAK: Pakistan,G04_04_01: 4.4.1 - ICT skills,"6145_443: Youth and adults with ICT skills, finding, downloading, installing and configuring software, male (Percentage)",A: Annual,2016,4.9
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),BRN: Brunei Darussalam,G04_04_01: 4.4.1 - ICT skills,"6148_443: Youth and adults with ICT skills, transferring files between a computer and other devices, male (Percentage)",A: Annual,2016,63
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),THA: Thailand,G04_04_01: 4.4.1 - ICT skills,"6146_443: Youth and adults with ICT skills, finding, downloading, installing and configuring software, both sexes (Percentage)",A: Annual,2014,7.4
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),AZE: Azerbaijan,G04_04_01: 4.4.1 - ICT skills,"6150_443: Youth and adults with ICT skills, copying or moving a file or folder, female (Percentage)",A: Annual,2017,64.6
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),MYS: Malaysia,G04_04_01: 4.4.1 - ICT skills,"6127_443: Youth and adults with ICT skills, using copy and paste tools to duplicate or move information within a document, male (Percentage)",A: Annual,2017,59.5
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),BRN: Brunei Darussalam,G04_04_01: 4.4.1 - ICT skills,"6152_443: Youth and adults with ICT skills, copying or moving a file or folder, both sexes (Percentage)",A: Annual,2016,89
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),BRN: Brunei Darussalam,G04_04_01: 4.4.1 - ICT skills,"6124_443: Youth and adults with ICT skills, using basic arithmetic formula in a spreadsheet, male (Percentage)",A: Annual,2016,25
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),BRN: Brunei Darussalam,G04_04_01: 4.4.1 - ICT skills,"6125_443: Youth and adults with ICT skills, using basic arithmetic formula in a spreadsheet, both sexes (Percentage)",A: Annual,2016,25
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6147_443: Youth and adults with ICT skills, transferring files between a computer and other devices, female (Percentage)",A: Annual,2014,22.2
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6147_443: Youth and adults with ICT skills, transferring files between a computer and other devices, female (Percentage)",A: Annual,2015,25.9
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6147_443: Youth and adults with ICT skills, transferring files between a computer and other devices, female (Percentage)",A: Annual,2016,27.4
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6147_443: Youth and adults with ICT skills, transferring files between a computer and other devices, female (Percentage)",A: Annual,2017,27.7
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6130_443: Youth and adults with ICT skills, sending e-mails with attached files, male (Percentage)",A: Annual,2017,32.8
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),TUR: Turkey,G04_04_01: 4.4.1 - ICT skills,"6148_443: Youth and adults with ICT skills, transferring files between a computer and other devices, male (Percentage)",A: Annual,2016,38.9
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),TUR: Turkey,G04_04_01: 4.4.1 - ICT skills,"6148_443: Youth and adults with ICT skills, transferring files between a computer and other devices, male (Percentage)",A: Annual,2017,45
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),JPN: Japan,G04_04_01: 4.4.1 - ICT skills,"6137_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, both sexes (Percentage)",A: Annual,2017,3.4
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),SGP: Singapore,G04_04_01: 4.4.1 - ICT skills,"6141_443: Youth and adults with ICT skills, writing a computer program using a specialized programming language, female (Percentage)",A: Annual,2014,2.7
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),SGP: Singapore,G04_04_01: 4.4.1 - ICT skills,"6141_443: Youth and adults with ICT skills, writing a computer program using a specialized programming language, female (Percentage)",A: Annual,2017,3.9
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6131_443: Youth and adults with ICT skills, sending e-mails with attached files, both sexes (Percentage)",A: Annual,2014,26
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6131_443: Youth and adults with ICT skills, sending e-mails with attached files, both sexes (Percentage)",A: Annual,2015,29.2
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6131_443: Youth and adults with ICT skills, sending e-mails with attached files, both sexes (Percentage)",A: Annual,2016,30.4
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6131_443: Youth and adults with ICT skills, sending e-mails with attached files, both sexes (Percentage)",A: Annual,2017,33.5
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),SGP: Singapore,G04_04_01: 4.4.1 - ICT skills,"6123_443: Youth and adults with ICT skills, using basic arithmetic formula in a spreadsheet, female (Percentage)",A: Annual,2014,21.6
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),SGP: Singapore,G04_04_01: 4.4.1 - ICT skills,"6123_443: Youth and adults with ICT skills, using basic arithmetic formula in a spreadsheet, female (Percentage)",A: Annual,2017,36.5
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),SGP: Singapore,G04_04_01: 4.4.1 - ICT skills,"6131_443: Youth and adults with ICT skills, sending e-mails with attached files, both sexes (Percentage)",A: Annual,2014,54.7
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),SGP: Singapore,G04_04_01: 4.4.1 - ICT skills,"6131_443: Youth and adults with ICT skills, sending e-mails with attached files, both sexes (Percentage)",A: Annual,2015,55.6
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),SGP: Singapore,G04_04_01: 4.4.1 - ICT skills,"6131_443: Youth and adults with ICT skills, sending e-mails with attached files, both sexes (Percentage)",A: Annual,2016,59.7
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),SGP: Singapore,G04_04_01: 4.4.1 - ICT skills,"6131_443: Youth and adults with ICT skills, sending e-mails with attached files, both sexes (Percentage)",A: Annual,2017,59.7
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),GEO: Georgia,G04_04_01: 4.4.1 - ICT skills,"6125_443: Youth and adults with ICT skills, using basic arithmetic formula in a spreadsheet, both sexes (Percentage)",A: Annual,2016,13.9
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),GEO: Georgia,G04_04_01: 4.4.1 - ICT skills,"6125_443: Youth and adults with ICT skills, using basic arithmetic formula in a spreadsheet, both sexes (Percentage)",A: Annual,2017,11.7
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),PAK: Pakistan,G04_04_01: 4.4.1 - ICT skills,"6137_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, both sexes (Percentage)",A: Annual,2016,1.7
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KAZ: Kazakhstan,G04_04_01: 4.4.1 - ICT skills,"6128_443: Youth and adults with ICT skills, using copy and paste tools to duplicate or move information within a document, both sexes (Percentage)",A: Annual,2015,15.7
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KAZ: Kazakhstan,G04_04_01: 4.4.1 - ICT skills,"6128_443: Youth and adults with ICT skills, using copy and paste tools to duplicate or move information within a document, both sexes (Percentage)",A: Annual,2016,13.2
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KAZ: Kazakhstan,G04_04_01: 4.4.1 - ICT skills,"6128_443: Youth and adults with ICT skills, using copy and paste tools to duplicate or move information within a document, both sexes (Percentage)",A: Annual,2017,13.8
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KHM: Cambodia,G04_04_01: 4.4.1 - ICT skills,"6136_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, male (Percentage)",A: Annual,2017,2.5
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),BRN: Brunei Darussalam,G04_04_01: 4.4.1 - ICT skills,"6140_443: Youth and adults with ICT skills, connecting and installing new devices, both sexes (Percentage)",A: Annual,2016,45
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KOR: Republic of Korea,G04_04_01: 4.4.1 - ICT skills,"6131_443: Youth and adults with ICT skills, sending e-mails with attached files, both sexes (Percentage)",A: Annual,2015,60.8
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KOR: Republic of Korea,G04_04_01: 4.4.1 - ICT skills,"6131_443: Youth and adults with ICT skills, sending e-mails with attached files, both sexes (Percentage)",A: Annual,2016,64.6
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KOR: Republic of Korea,G04_04_01: 4.4.1 - ICT skills,"6131_443: Youth and adults with ICT skills, sending e-mails with attached files, both sexes (Percentage)",A: Annual,2017,57.7
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KOR: Republic of Korea,G04_04_01: 4.4.1 - ICT skills,"6149_443: Youth and adults with ICT skills, transferring files between a computer and other devices, both sexes (Percentage)",A: Annual,2015,47.8
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KOR: Republic of Korea,G04_04_01: 4.4.1 - ICT skills,"6149_443: Youth and adults with ICT skills, transferring files between a computer and other devices, both sexes (Percentage)",A: Annual,2016,51.4
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KOR: Republic of Korea,G04_04_01: 4.4.1 - ICT skills,"6149_443: Youth and adults with ICT skills, transferring files between a computer and other devices, both sexes (Percentage)",A: Annual,2017,49
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),JPN: Japan,G04_04_01: 4.4.1 - ICT skills,"6150_443: Youth and adults with ICT skills, copying or moving a file or folder, female (Percentage)",A: Annual,2017,5.8
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),MYS: Malaysia,G04_04_01: 4.4.1 - ICT skills,"6144_443: Youth and adults with ICT skills, finding, downloading, installing and configuring software, female (Percentage)",A: Annual,2017,30.7
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),SGP: Singapore,G04_04_01: 4.4.1 - ICT skills,"6130_443: Youth and adults with ICT skills, sending e-mails with attached files, male (Percentage)",A: Annual,2014,56.6
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),SGP: Singapore,G04_04_01: 4.4.1 - ICT skills,"6130_443: Youth and adults with ICT skills, sending e-mails with attached files, male (Percentage)",A: Annual,2017,61
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6142_443: Youth and adults with ICT skills, writing a computer program using a specialized programming language, male (Percentage)",A: Annual,2014,1.6
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6142_443: Youth and adults with ICT skills, writing a computer program using a specialized programming language, male (Percentage)",A: Annual,2015,1.5
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6142_443: Youth and adults with ICT skills, writing a computer program using a specialized programming language, male (Percentage)",A: Annual,2016,1.5
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6142_443: Youth and adults with ICT skills, writing a computer program using a specialized programming language, male (Percentage)",A: Annual,2017,1.9
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),IDN: Indonesia,G04_04_01: 4.4.1 - ICT skills,"6128_443: Youth and adults with ICT skills, using copy and paste tools to duplicate or move information within a document, both sexes (Percentage)",A: Annual,2015,42.1
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),IDN: Indonesia,G04_04_01: 4.4.1 - ICT skills,"6128_443: Youth and adults with ICT skills, using copy and paste tools to duplicate or move information within a document, both sexes (Percentage)",A: Annual,2016,49.5
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6129_443: Youth and adults with ICT skills, sending e-mails with attached files, female (Percentage)",A: Annual,2017,34.2
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),AZE: Azerbaijan,G04_04_01: 4.4.1 - ICT skills,"6144_443: Youth and adults with ICT skills, finding, downloading, installing and configuring software, female (Percentage)",A: Annual,2017,7.9
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),SGP: Singapore,G04_04_01: 4.4.1 - ICT skills,"6136_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, male (Percentage)",A: Annual,2014,26.1
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),SGP: Singapore,G04_04_01: 4.4.1 - ICT skills,"6136_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, male (Percentage)",A: Annual,2017,38.2
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),GEO: Georgia,G04_04_01: 4.4.1 - ICT skills,"6137_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, both sexes (Percentage)",A: Annual,2016,13.2
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),GEO: Georgia,G04_04_01: 4.4.1 - ICT skills,"6137_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, both sexes (Percentage)",A: Annual,2017,9.3
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),JPN: Japan,G04_04_01: 4.4.1 - ICT skills,"6123_443: Youth and adults with ICT skills, using basic arithmetic formula in a spreadsheet, female (Percentage)",A: Annual,2017,4.4
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),GEO: Georgia,G04_04_01: 4.4.1 - ICT skills,"6130_443: Youth and adults with ICT skills, sending e-mails with attached files, male (Percentage)",A: Annual,2016,29.5
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),GEO: Georgia,G04_04_01: 4.4.1 - ICT skills,"6130_443: Youth and adults with ICT skills, sending e-mails with attached files, male (Percentage)",A: Annual,2017,31.3
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KAZ: Kazakhstan,G04_04_01: 4.4.1 - ICT skills,"6130_443: Youth and adults with ICT skills, sending e-mails with attached files, male (Percentage)",A: Annual,2015,42.7
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KAZ: Kazakhstan,G04_04_01: 4.4.1 - ICT skills,"6130_443: Youth and adults with ICT skills, sending e-mails with attached files, male (Percentage)",A: Annual,2016,44.5
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KAZ: Kazakhstan,G04_04_01: 4.4.1 - ICT skills,"6130_443: Youth and adults with ICT skills, sending e-mails with attached files, male (Percentage)",A: Annual,2017,49.4
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),IRN: Iran (Islamic Rep. of),G04_04_01: 4.4.1 - ICT skills,"6142_443: Youth and adults with ICT skills, writing a computer program using a specialized programming language, male (Percentage)",A: Annual,2015,1.5
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),IRN: Iran (Islamic Rep. of),G04_04_01: 4.4.1 - ICT skills,"6142_443: Youth and adults with ICT skills, writing a computer program using a specialized programming language, male (Percentage)",A: Annual,2017,1.6
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),IRN: Iran (Islamic Rep. of),G04_04_01: 4.4.1 - ICT skills,"6126_443: Youth and adults with ICT skills, using copy and paste tools to duplicate or move information within a document, female (Percentage)",A: Annual,2015,18
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),IRN: Iran (Islamic Rep. of),G04_04_01: 4.4.1 - ICT skills,"6126_443: Youth and adults with ICT skills, using copy and paste tools to duplicate or move information within a document, female (Percentage)",A: Annual,2017,18.7
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6145_443: Youth and adults with ICT skills, finding, downloading, installing and configuring software, male (Percentage)",A: Annual,2014,4.3
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6145_443: Youth and adults with ICT skills, finding, downloading, installing and configuring software, male (Percentage)",A: Annual,2015,4.9
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6145_443: Youth and adults with ICT skills, finding, downloading, installing and configuring software, male (Percentage)",A: Annual,2016,4.2
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6145_443: Youth and adults with ICT skills, finding, downloading, installing and configuring software, male (Percentage)",A: Annual,2017,5.4
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),MYS: Malaysia,G04_04_01: 4.4.1 - ICT skills,"6137_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, both sexes (Percentage)",A: Annual,2015,12.5
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),MYS: Malaysia,G04_04_01: 4.4.1 - ICT skills,"6137_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, both sexes (Percentage)",A: Annual,2017,20.2
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KHM: Cambodia,G04_04_01: 4.4.1 - ICT skills,"6131_443: Youth and adults with ICT skills, sending e-mails with attached files, both sexes (Percentage)",A: Annual,2017,37.6
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),MYS: Malaysia,G04_04_01: 4.4.1 - ICT skills,"6128_443: Youth and adults with ICT skills, using copy and paste tools to duplicate or move information within a document, both sexes (Percentage)",A: Annual,2015,52.9
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),MYS: Malaysia,G04_04_01: 4.4.1 - ICT skills,"6128_443: Youth and adults with ICT skills, using copy and paste tools to duplicate or move information within a document, both sexes (Percentage)",A: Annual,2017,55.2
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),GEO: Georgia,G04_04_01: 4.4.1 - ICT skills,"6146_443: Youth and adults with ICT skills, finding, downloading, installing and configuring software, both sexes (Percentage)",A: Annual,2016,18.2
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),GEO: Georgia,G04_04_01: 4.4.1 - ICT skills,"6146_443: Youth and adults with ICT skills, finding, downloading, installing and configuring software, both sexes (Percentage)",A: Annual,2017,12.2
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),GEO: Georgia,G04_04_01: 4.4.1 - ICT skills,"6141_443: Youth and adults with ICT skills, writing a computer program using a specialized programming language, female (Percentage)",A: Annual,2016,1
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),GEO: Georgia,G04_04_01: 4.4.1 - ICT skills,"6141_443: Youth and adults with ICT skills, writing a computer program using a specialized programming language, female (Percentage)",A: Annual,2017,0.3
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),SGP: Singapore,G04_04_01: 4.4.1 - ICT skills,"6124_443: Youth and adults with ICT skills, using basic arithmetic formula in a spreadsheet, male (Percentage)",A: Annual,2014,26.1
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),SGP: Singapore,G04_04_01: 4.4.1 - ICT skills,"6124_443: Youth and adults with ICT skills, using basic arithmetic formula in a spreadsheet, male (Percentage)",A: Annual,2017,37.8
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KHM: Cambodia,G04_04_01: 4.4.1 - ICT skills,"6125_443: Youth and adults with ICT skills, using basic arithmetic formula in a spreadsheet, both sexes (Percentage)",A: Annual,2017,9
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KHM: Cambodia,G04_04_01: 4.4.1 - ICT skills,"6147_443: Youth and adults with ICT skills, transferring files between a computer and other devices, female (Percentage)",A: Annual,2017,21
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),AZE: Azerbaijan,G04_04_01: 4.4.1 - ICT skills,"6127_443: Youth and adults with ICT skills, using copy and paste tools to duplicate or move information within a document, male (Percentage)",A: Annual,2017,66.2
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),JPN: Japan,G04_04_01: 4.4.1 - ICT skills,"6149_443: Youth and adults with ICT skills, transferring files between a computer and other devices, both sexes (Percentage)",A: Annual,2017,4.5
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6136_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, male (Percentage)",A: Annual,2014,6
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6136_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, male (Percentage)",A: Annual,2015,6.8
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6136_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, male (Percentage)",A: Annual,2016,7.8
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),RUS: Russian Federation,G04_04_01: 4.4.1 - ICT skills,"6136_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, male (Percentage)",A: Annual,2017,9.1
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),PAK: Pakistan,G04_04_01: 4.4.1 - ICT skills,"6148_443: Youth and adults with ICT skills, transferring files between a computer and other devices, male (Percentage)",A: Annual,2016,3.5
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),SGP: Singapore,G04_04_01: 4.4.1 - ICT skills,"6137_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, both sexes (Percentage)",A: Annual,2014,22.8
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),SGP: Singapore,G04_04_01: 4.4.1 - ICT skills,"6137_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, both sexes (Percentage)",A: Annual,2015,27
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),SGP: Singapore,G04_04_01: 4.4.1 - ICT skills,"6137_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, both sexes (Percentage)",A: Annual,2016,36.2
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),SGP: Singapore,G04_04_01: 4.4.1 - ICT skills,"6137_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, both sexes (Percentage)",A: Annual,2017,36.2
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),JPN: Japan,G04_04_01: 4.4.1 - ICT skills,"6145_443: Youth and adults with ICT skills, finding, downloading, installing and configuring software, male (Percentage)",A: Annual,2017,7.6
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),AZE: Azerbaijan,G04_04_01: 4.4.1 - ICT skills,"6140_443: Youth and adults with ICT skills, connecting and installing new devices, both sexes (Percentage)",A: Annual,2014,12.5
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),AZE: Azerbaijan,G04_04_01: 4.4.1 - ICT skills,"6140_443: Youth and adults with ICT skills, connecting and installing new devices, both sexes (Percentage)",A: Annual,2015,12.8
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),AZE: Azerbaijan,G04_04_01: 4.4.1 - ICT skills,"6140_443: Youth and adults with ICT skills, connecting and installing new devices, both sexes (Percentage)",A: Annual,2016,12.7
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),AZE: Azerbaijan,G04_04_01: 4.4.1 - ICT skills,"6140_443: Youth and adults with ICT skills, connecting and installing new devices, both sexes (Percentage)",A: Annual,2017,14.2
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),PAK: Pakistan,G04_04_01: 4.4.1 - ICT skills,"6130_443: Youth and adults with ICT skills, sending e-mails with attached files, male (Percentage)",A: Annual,2016,5.5
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),GEO: Georgia,G04_04_01: 4.4.1 - ICT skills,"6124_443: Youth and adults with ICT skills, using basic arithmetic formula in a spreadsheet, male (Percentage)",A: Annual,2016,13.9
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),GEO: Georgia,G04_04_01: 4.4.1 - ICT skills,"6124_443: Youth and adults with ICT skills, using basic arithmetic formula in a spreadsheet, male (Percentage)",A: Annual,2017,12.3
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),GEO: Georgia,G04_04_01: 4.4.1 - ICT skills,"6129_443: Youth and adults with ICT skills, sending e-mails with attached files, female (Percentage)",A: Annual,2016,28.5
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),GEO: Georgia,G04_04_01: 4.4.1 - ICT skills,"6129_443: Youth and adults with ICT skills, sending e-mails with attached files, female (Percentage)",A: Annual,2017,27
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),IRN: Iran (Islamic Rep. of),G04_04_01: 4.4.1 - ICT skills,"6145_443: Youth and adults with ICT skills, finding, downloading, installing and configuring software, male (Percentage)",A: Annual,2015,13.7
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),IRN: Iran (Islamic Rep. of),G04_04_01: 4.4.1 - ICT skills,"6145_443: Youth and adults with ICT skills, finding, downloading, installing and configuring software, male (Percentage)",A: Annual,2017,9.9
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),GEO: Georgia,G04_04_01: 4.4.1 - ICT skills,"6126_443: Youth and adults with ICT skills, using copy and paste tools to duplicate or move information within a document, female (Percentage)",A: Annual,2016,39.1
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),GEO: Georgia,G04_04_01: 4.4.1 - ICT skills,"6126_443: Youth and adults with ICT skills, using copy and paste tools to duplicate or move information within a document, female (Percentage)",A: Annual,2017,34.8
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KAZ: Kazakhstan,G04_04_01: 4.4.1 - ICT skills,"6136_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, male (Percentage)",A: Annual,2015,15
ESCAP:DF_ESCAP_SDG_Dataflow(1.0),KAZ: Kazakhstan,G04_04_01: 4.4.1 - ICT skills,"6136_443: Youth and adults with ICT skills, creating electronic presentations with presentation software, male (Percentage)",A: Annual,2016,16.3
